"year","date","drought","avgSM","seSM"
"2020",2020-10-22,50,14.4,0.557025832235614
"2020",2020-10-22,75,9.62222222222222,0.854526798516416
"2020",2020-10-22,99,4.9,0.504700130990891
"2021",2021-04-21,0,19.6777777777778,0.213828401599106
"2021",2021-04-21,25,19.5222222222222,0.225941104529586
"2021",2021-04-21,50,19.5777777777778,0.25043172599077
"2021",2021-04-21,75,19.8222222222222,0.315690503226119
"2021",2021-04-21,99,19.6,0.265622957508487
"2021",2021-05-07,0,7.98888888888889,0.208462922658819
"2021",2021-05-07,25,7.7,0.3947573094109
"2021",2021-05-07,50,7.31111111111111,0.240048863338537
"2021",2021-05-07,75,6.35555555555556,0.739202105710218
"2021",2021-05-07,99,7.04444444444444,0.838668109284516
"2021",2021-05-17,0,6.44444444444444,0.205356731258919
"2021",2021-05-17,25,5.88888888888889,0.266898047765874
"2021",2021-05-17,50,6.14444444444444,0.293972367896066
"2021",2021-05-17,75,6.24444444444444,0.325794375808794
"2021",2021-05-17,99,6.77777777777778,0.352285308055282
"2021",2021-06-01,0,13.2,0.36941925807312
"2021",2021-06-01,25,12.7777777777778,0.56119361329664
"2021",2021-06-01,50,13.5111111111111,0.674216509167914
"2021",2021-06-01,75,12.9555555555556,0.575931880402707
"2021",2021-06-01,99,12.2555555555556,0.404870044688934
"2021",2021-06-16,0,3.96666666666667,0.190630189846849
"2021",2021-06-16,25,3.53333333333333,0.363623737154524
"2021",2021-06-16,50,3.67777777777778,0.328201233060932
"2021",2021-06-16,75,3.32222222222222,0.183921615080521
"2021",2021-06-16,99,3.43333333333333,0.143372087784044
"2021",2021-07-01,0,2.76111111111111,0.142144842103147
"2021",2021-07-01,25,2.67777777777778,0.123353351728747
"2021",2021-07-01,50,2.75555555555556,0.175682092231577
"2021",2021-07-01,75,2.83333333333333,0.121335164821342
"2021",2021-07-01,99,2.37777777777778,0.196339967189692
"2021",2021-07-14,0,8.63888888888889,0.414298279785544
"2021",2021-07-14,25,9.64444444444444,0.47232025126294
"2021",2021-07-14,50,10.5111111111111,0.829732963141429
"2021",2021-07-14,75,10.9444444444444,0.61804151045215
"2021",2021-07-14,99,10.5666666666667,0.560257877132387
"2021",2021-08-05,0,3.01111111111111,0.11430062668556
"2021",2021-08-05,25,3.05555555555556,0.20757268546966
"2021",2021-08-05,50,3.21111111111111,0.133795495319914
"2021",2021-08-05,75,3.23333333333333,0.14142135623731
"2021",2021-08-05,99,2.96666666666667,0.192930615046504
"2021",2021-08-18,0,3.01111111111111,0.13008013841874
"2021",2021-08-18,25,2.85555555555556,0.145402803647804
"2021",2021-08-18,50,2.95555555555556,0.158211454065535
"2021",2021-08-18,75,2.93333333333333,0.206827894099848
"2021",2021-08-18,99,2.6,0.105409255338946
"2021",2021-08-31,0,11.8777777777778,0.299078711255928
"2021",2021-08-31,25,11.3777777777778,0.252090028989743
"2021",2021-08-31,50,12.0777777777778,0.328201233060932
"2021",2021-08-31,75,12.3,0.804846431176642
"2021",2021-08-31,99,11.1333333333333,0.576868943329226
"2021",2021-09-15,0,6.26666666666667,0.183110381367922
"2021",2021-09-15,25,6.4,0.388372673257701
"2021",2021-09-15,50,6.73333333333333,0.345205252953466
"2021",2021-09-15,75,7.45555555555556,0.472907998778454
"2021",2021-09-15,99,6.44444444444444,0.584311349441734
"2021",2021-09-28,0,4.52222222222222,0.221633206313688
"2021",2021-09-28,25,4.6,0.403112887414927
"2021",2021-09-28,50,5.45555555555556,0.202148948874003
"2021",2021-09-28,75,5.17777777777778,0.452087066890198
"2021",2021-09-28,99,5.38888888888889,0.34457882683246
