"date","year","month","site","plot","species","pct_green","block","paddock","drought","grazing_category","grazing_treatment","livestock_util_2019","livestock_util_2020","livestock_util_2021"
2021-07-14,2021,7,"TB",51,"BRAR_pct_green",0,3,1,99,"MMMMM","stable",50,50,50
2021-07-14,2021,7,"TB",52,"BRAR_pct_green",0,3,1,0,"MMMMM","stable",50,50,50
2021-07-14,2021,7,"TB",53,"BRAR_pct_green",0,3,1,0,"MMMMM","stable",50,50,50
2021-07-14,2021,7,"TB",54,"BRAR_pct_green",0,3,1,75,"MMMMM","stable",50,50,50
2021-07-27,2021,7,"TB",1,"BRAR_pct_green",0,1,2,75,"HHMMM","heavy",70,70,50
2021-07-27,2021,7,"TB",2,"BRAR_pct_green",0,1,2,99,"HHMMM","heavy",70,70,50
2021-07-27,2021,7,"TB",3,"BRAR_pct_green",0,1,2,0,"HHMMM","heavy",70,70,50
2021-07-27,2021,7,"TB",4,"BRAR_pct_green",0,1,2,0,"HHMMM","heavy",70,70,50
2021-07-27,2021,7,"TB",5,"BRAR_pct_green",0,1,2,50,"HHMMM","heavy",70,70,50
2021-07-27,2021,7,"TB",6,"BRAR_pct_green",0,1,2,25,"HHMMM","heavy",70,70,50
2021-07-27,2021,7,"TB",7,"BRAR_pct_green",0,1,3,0,"MLLMM","destock",50,30,30
2021-07-27,2021,7,"TB",8,"BRAR_pct_green",0,1,3,75,"MLLMM","destock",50,30,30
2021-07-27,2021,7,"TB",9,"BRAR_pct_green",NA,1,3,0,"MLLMM","destock",50,30,30
2021-07-27,2021,7,"TB",10,"BRAR_pct_green",0,1,3,99,"MLLMM","destock",50,30,30
2021-07-27,2021,7,"TB",11,"BRAR_pct_green",0,1,3,50,"MLLMM","destock",50,30,30
2021-07-27,2021,7,"TB",12,"BRAR_pct_green",0,1,3,25,"MLLMM","destock",50,30,30
2021-07-27,2021,7,"TB",13,"BRAR_pct_green",0,1,1,50,"MMMMM","stable",50,50,50
2021-07-27,2021,7,"TB",14,"BRAR_pct_green",0,1,1,75,"MMMMM","stable",50,50,50
2021-07-27,2021,7,"TB",15,"BRAR_pct_green",0,1,1,0,"MMMMM","stable",50,50,50
2021-07-27,2021,7,"TB",16,"BRAR_pct_green",0,1,1,25,"MMMMM","stable",50,50,50
2021-07-27,2021,7,"TB",17,"BRAR_pct_green",0,1,1,0,"MMMMM","stable",50,50,50
2021-07-27,2021,7,"TB",18,"BRAR_pct_green",0,1,1,99,"MMMMM","stable",50,50,50
2021-07-27,2021,7,"TB",19,"BRAR_pct_green",0,2,2,50,"HHMMM","heavy",70,70,50
2021-07-27,2021,7,"TB",20,"BRAR_pct_green",0,2,2,0,"HHMMM","heavy",70,70,50
2021-07-27,2021,7,"TB",21,"BRAR_pct_green",NA,2,2,99,"HHMMM","heavy",70,70,50
2021-07-27,2021,7,"TB",22,"BRAR_pct_green",NA,2,2,75,"HHMMM","heavy",70,70,50
2021-07-27,2021,7,"TB",23,"BRAR_pct_green",NA,2,2,0,"HHMMM","heavy",70,70,50
2021-07-27,2021,7,"TB",24,"BRAR_pct_green",NA,2,2,25,"HHMMM","heavy",70,70,50
2021-07-27,2021,7,"TB",25,"BRAR_pct_green",0,2,1,0,"MMMMM","stable",50,50,50
2021-07-27,2021,7,"TB",26,"BRAR_pct_green",NA,2,1,75,"MMMMM","stable",50,50,50
2021-07-27,2021,7,"TB",27,"BRAR_pct_green",0,2,1,50,"MMMMM","stable",50,50,50
2021-07-27,2021,7,"TB",28,"BRAR_pct_green",0,2,1,99,"MMMMM","stable",50,50,50
2021-07-27,2021,7,"TB",29,"BRAR_pct_green",0,2,1,0,"MMMMM","stable",50,50,50
2021-07-27,2021,7,"TB",30,"BRAR_pct_green",0,2,1,25,"MMMMM","stable",50,50,50
2021-07-27,2021,7,"TB",31,"BRAR_pct_green",NA,2,3,99,"MLLMM","destock",50,30,30
2021-07-27,2021,7,"TB",32,"BRAR_pct_green",NA,2,3,25,"MLLMM","destock",50,30,30
2021-07-27,2021,7,"TB",33,"BRAR_pct_green",0,2,3,75,"MLLMM","destock",50,30,30
2021-07-27,2021,7,"TB",34,"BRAR_pct_green",NA,2,3,0,"MLLMM","destock",50,30,30
2021-07-27,2021,7,"TB",35,"BRAR_pct_green",NA,2,3,50,"MLLMM","destock",50,30,30
2021-07-27,2021,7,"TB",36,"BRAR_pct_green",NA,2,3,0,"MLLMM","destock",50,30,30
2021-07-27,2021,7,"TB",37,"BRAR_pct_green",0,3,3,75,"MLLMM","destock",50,30,30
2021-07-27,2021,7,"TB",38,"BRAR_pct_green",0,3,3,25,"MLLMM","destock",50,30,30
2021-07-27,2021,7,"TB",39,"BRAR_pct_green",0,3,3,0,"MLLMM","destock",50,30,30
2021-07-27,2021,7,"TB",40,"BRAR_pct_green",0,3,3,99,"MLLMM","destock",50,30,30
2021-07-27,2021,7,"TB",41,"BRAR_pct_green",0,3,3,0,"MLLMM","destock",50,30,30
2021-07-27,2021,7,"TB",42,"BRAR_pct_green",0,3,3,50,"MLLMM","destock",50,30,30
2021-07-27,2021,7,"TB",43,"BRAR_pct_green",0,3,2,0,"HHMMM","heavy",70,70,50
2021-07-27,2021,7,"TB",44,"BRAR_pct_green",0,3,2,25,"HHMMM","heavy",70,70,50
2021-07-27,2021,7,"TB",45,"BRAR_pct_green",0,3,2,50,"HHMMM","heavy",70,70,50
2021-07-27,2021,7,"TB",46,"BRAR_pct_green",0,3,2,75,"HHMMM","heavy",70,70,50
2021-07-27,2021,7,"TB",47,"BRAR_pct_green",0,3,2,99,"HHMMM","heavy",70,70,50
2021-07-27,2021,7,"TB",48,"BRAR_pct_green",0,3,2,0,"HHMMM","heavy",70,70,50
2021-07-27,2021,7,"TB",49,"BRAR_pct_green",0,3,1,50,"MMMMM","stable",50,50,50
2021-07-27,2021,7,"TB",50,"BRAR_pct_green",0,3,1,25,"MMMMM","stable",50,50,50
2021-07-27,2021,7,"TB",51,"BRAR_pct_green",0,3,1,99,"MMMMM","stable",50,50,50
2021-07-27,2021,7,"TB",52,"BRAR_pct_green",0,3,1,0,"MMMMM","stable",50,50,50
2021-07-27,2021,7,"TB",53,"BRAR_pct_green",0,3,1,0,"MMMMM","stable",50,50,50
2021-07-27,2021,7,"TB",54,"BRAR_pct_green",0,3,1,75,"MMMMM","stable",50,50,50
2021-08-11,2021,8,"TB",1,"BRAR_pct_green",0,1,2,75,"HHMMM","heavy",70,70,50
2021-08-11,2021,8,"TB",2,"BRAR_pct_green",0,1,2,99,"HHMMM","heavy",70,70,50
2021-08-11,2021,8,"TB",3,"BRAR_pct_green",0,1,2,0,"HHMMM","heavy",70,70,50
2021-08-11,2021,8,"TB",4,"BRAR_pct_green",0,1,2,0,"HHMMM","heavy",70,70,50
2021-08-11,2021,8,"TB",5,"BRAR_pct_green",0,1,2,50,"HHMMM","heavy",70,70,50
2021-08-11,2021,8,"TB",6,"BRAR_pct_green",0,1,2,25,"HHMMM","heavy",70,70,50
2021-08-11,2021,8,"TB",7,"BRAR_pct_green",0,1,3,0,"MLLMM","destock",50,30,30
2021-08-11,2021,8,"TB",8,"BRAR_pct_green",0,1,3,75,"MLLMM","destock",50,30,30
2021-08-11,2021,8,"TB",9,"BRAR_pct_green",NA,1,3,0,"MLLMM","destock",50,30,30
2021-08-11,2021,8,"TB",10,"BRAR_pct_green",0,1,3,99,"MLLMM","destock",50,30,30
2021-08-11,2021,8,"TB",11,"BRAR_pct_green",0,1,3,50,"MLLMM","destock",50,30,30
2021-08-11,2021,8,"TB",12,"BRAR_pct_green",0,1,3,25,"MLLMM","destock",50,30,30
2021-08-11,2021,8,"TB",13,"BRAR_pct_green",0,1,1,50,"MMMMM","stable",50,50,50
2021-08-11,2021,8,"TB",14,"BRAR_pct_green",0,1,1,75,"MMMMM","stable",50,50,50
2021-08-11,2021,8,"TB",15,"BRAR_pct_green",0,1,1,0,"MMMMM","stable",50,50,50
2021-08-11,2021,8,"TB",16,"BRAR_pct_green",0,1,1,25,"MMMMM","stable",50,50,50
2021-08-11,2021,8,"TB",17,"BRAR_pct_green",0,1,1,0,"MMMMM","stable",50,50,50
2021-08-11,2021,8,"TB",18,"BRAR_pct_green",0,1,1,99,"MMMMM","stable",50,50,50
2021-08-11,2021,8,"TB",19,"BRAR_pct_green",0,2,2,50,"HHMMM","heavy",70,70,50
2021-08-11,2021,8,"TB",20,"BRAR_pct_green",0,2,2,0,"HHMMM","heavy",70,70,50
2021-08-11,2021,8,"TB",21,"BRAR_pct_green",NA,2,2,99,"HHMMM","heavy",70,70,50
2021-08-11,2021,8,"TB",22,"BRAR_pct_green",NA,2,2,75,"HHMMM","heavy",70,70,50
2021-08-11,2021,8,"TB",23,"BRAR_pct_green",NA,2,2,0,"HHMMM","heavy",70,70,50
2021-08-11,2021,8,"TB",24,"BRAR_pct_green",NA,2,2,25,"HHMMM","heavy",70,70,50
2021-08-11,2021,8,"TB",25,"BRAR_pct_green",0,2,1,0,"MMMMM","stable",50,50,50
2021-08-11,2021,8,"TB",26,"BRAR_pct_green",NA,2,1,75,"MMMMM","stable",50,50,50
2021-08-11,2021,8,"TB",27,"BRAR_pct_green",0,2,1,50,"MMMMM","stable",50,50,50
2021-08-11,2021,8,"TB",28,"BRAR_pct_green",0,2,1,99,"MMMMM","stable",50,50,50
2021-08-11,2021,8,"TB",29,"BRAR_pct_green",0,2,1,0,"MMMMM","stable",50,50,50
2021-08-11,2021,8,"TB",30,"BRAR_pct_green",0,2,1,25,"MMMMM","stable",50,50,50
2021-08-11,2021,8,"TB",31,"BRAR_pct_green",NA,2,3,99,"MLLMM","destock",50,30,30
2021-08-11,2021,8,"TB",32,"BRAR_pct_green",NA,2,3,25,"MLLMM","destock",50,30,30
2021-08-11,2021,8,"TB",33,"BRAR_pct_green",0,2,3,75,"MLLMM","destock",50,30,30
2021-08-11,2021,8,"TB",34,"BRAR_pct_green",NA,2,3,0,"MLLMM","destock",50,30,30
2021-08-11,2021,8,"TB",35,"BRAR_pct_green",NA,2,3,50,"MLLMM","destock",50,30,30
2021-08-11,2021,8,"TB",36,"BRAR_pct_green",NA,2,3,0,"MLLMM","destock",50,30,30
2021-08-11,2021,8,"TB",37,"BRAR_pct_green",0,3,3,75,"MLLMM","destock",50,30,30
2021-08-11,2021,8,"TB",38,"BRAR_pct_green",0,3,3,25,"MLLMM","destock",50,30,30
2021-08-11,2021,8,"TB",39,"BRAR_pct_green",0,3,3,0,"MLLMM","destock",50,30,30
2021-08-11,2021,8,"TB",40,"BRAR_pct_green",0,3,3,99,"MLLMM","destock",50,30,30
2021-08-11,2021,8,"TB",41,"BRAR_pct_green",0,3,3,0,"MLLMM","destock",50,30,30
2021-08-11,2021,8,"TB",42,"BRAR_pct_green",0,3,3,50,"MLLMM","destock",50,30,30
2021-08-11,2021,8,"TB",43,"BRAR_pct_green",NA,3,2,0,"HHMMM","heavy",70,70,50
2021-08-11,2021,8,"TB",44,"BRAR_pct_green",0,3,2,25,"HHMMM","heavy",70,70,50
2021-08-11,2021,8,"TB",45,"BRAR_pct_green",0,3,2,50,"HHMMM","heavy",70,70,50
2021-08-11,2021,8,"TB",46,"BRAR_pct_green",0,3,2,75,"HHMMM","heavy",70,70,50
2021-08-11,2021,8,"TB",47,"BRAR_pct_green",0,3,2,99,"HHMMM","heavy",70,70,50
2021-08-11,2021,8,"TB",48,"BRAR_pct_green",0,3,2,0,"HHMMM","heavy",70,70,50
2021-08-11,2021,8,"TB",49,"BRAR_pct_green",0,3,1,50,"MMMMM","stable",50,50,50
2021-08-11,2021,8,"TB",50,"BRAR_pct_green",0,3,1,25,"MMMMM","stable",50,50,50
2021-08-11,2021,8,"TB",51,"BRAR_pct_green",0,3,1,99,"MMMMM","stable",50,50,50
2021-08-11,2021,8,"TB",52,"BRAR_pct_green",0,3,1,0,"MMMMM","stable",50,50,50
2021-08-11,2021,8,"TB",53,"BRAR_pct_green",0,3,1,0,"MMMMM","stable",50,50,50
2021-08-11,2021,8,"TB",54,"BRAR_pct_green",0,3,1,75,"MMMMM","stable",50,50,50
2021-08-25,2021,8,"TB",1,"BRAR_pct_green",NA,1,2,75,"HHMMM","heavy",70,70,50
2021-08-25,2021,8,"TB",2,"BRAR_pct_green",NA,1,2,99,"HHMMM","heavy",70,70,50
2021-08-25,2021,8,"TB",3,"BRAR_pct_green",NA,1,2,0,"HHMMM","heavy",70,70,50
2021-08-25,2021,8,"TB",4,"BRAR_pct_green",NA,1,2,0,"HHMMM","heavy",70,70,50
2021-08-25,2021,8,"TB",5,"BRAR_pct_green",NA,1,2,50,"HHMMM","heavy",70,70,50
2021-08-25,2021,8,"TB",6,"BRAR_pct_green",NA,1,2,25,"HHMMM","heavy",70,70,50
2021-08-25,2021,8,"TB",7,"BRAR_pct_green",NA,1,3,0,"MLLMM","destock",50,30,30
2021-08-25,2021,8,"TB",8,"BRAR_pct_green",NA,1,3,75,"MLLMM","destock",50,30,30
2021-08-25,2021,8,"TB",9,"BRAR_pct_green",NA,1,3,0,"MLLMM","destock",50,30,30
2021-08-25,2021,8,"TB",10,"BRAR_pct_green",NA,1,3,99,"MLLMM","destock",50,30,30
2021-08-25,2021,8,"TB",11,"BRAR_pct_green",NA,1,3,50,"MLLMM","destock",50,30,30
2021-08-25,2021,8,"TB",12,"BRAR_pct_green",NA,1,3,25,"MLLMM","destock",50,30,30
2021-08-25,2021,8,"TB",13,"BRAR_pct_green",NA,1,1,50,"MMMMM","stable",50,50,50
2021-08-25,2021,8,"TB",14,"BRAR_pct_green",NA,1,1,75,"MMMMM","stable",50,50,50
2021-08-25,2021,8,"TB",15,"BRAR_pct_green",NA,1,1,0,"MMMMM","stable",50,50,50
2021-08-25,2021,8,"TB",16,"BRAR_pct_green",NA,1,1,25,"MMMMM","stable",50,50,50
2021-08-25,2021,8,"TB",17,"BRAR_pct_green",NA,1,1,0,"MMMMM","stable",50,50,50
2021-08-25,2021,8,"TB",18,"BRAR_pct_green",NA,1,1,99,"MMMMM","stable",50,50,50
2021-08-25,2021,8,"TB",19,"BRAR_pct_green",NA,2,2,50,"HHMMM","heavy",70,70,50
2021-08-25,2021,8,"TB",20,"BRAR_pct_green",0,2,2,0,"HHMMM","heavy",70,70,50
2021-08-25,2021,8,"TB",21,"BRAR_pct_green",NA,2,2,99,"HHMMM","heavy",70,70,50
2021-08-25,2021,8,"TB",22,"BRAR_pct_green",NA,2,2,75,"HHMMM","heavy",70,70,50
2021-08-25,2021,8,"TB",23,"BRAR_pct_green",NA,2,2,0,"HHMMM","heavy",70,70,50
2021-08-25,2021,8,"TB",24,"BRAR_pct_green",NA,2,2,25,"HHMMM","heavy",70,70,50
2021-08-25,2021,8,"TB",25,"BRAR_pct_green",0,2,1,0,"MMMMM","stable",50,50,50
2021-08-25,2021,8,"TB",26,"BRAR_pct_green",NA,2,1,75,"MMMMM","stable",50,50,50
2021-08-25,2021,8,"TB",27,"BRAR_pct_green",NA,2,1,50,"MMMMM","stable",50,50,50
2021-08-25,2021,8,"TB",28,"BRAR_pct_green",0,2,1,99,"MMMMM","stable",50,50,50
2021-08-25,2021,8,"TB",29,"BRAR_pct_green",NA,2,1,0,"MMMMM","stable",50,50,50
2021-08-25,2021,8,"TB",30,"BRAR_pct_green",NA,2,1,25,"MMMMM","stable",50,50,50
2021-08-25,2021,8,"TB",31,"BRAR_pct_green",NA,2,3,99,"MLLMM","destock",50,30,30
2021-08-25,2021,8,"TB",32,"BRAR_pct_green",NA,2,3,25,"MLLMM","destock",50,30,30
2021-08-25,2021,8,"TB",33,"BRAR_pct_green",0,2,3,75,"MLLMM","destock",50,30,30
2021-08-25,2021,8,"TB",34,"BRAR_pct_green",NA,2,3,0,"MLLMM","destock",50,30,30
2021-08-25,2021,8,"TB",35,"BRAR_pct_green",NA,2,3,50,"MLLMM","destock",50,30,30
2021-08-25,2021,8,"TB",36,"BRAR_pct_green",NA,2,3,0,"MLLMM","destock",50,30,30
2021-08-25,2021,8,"TB",37,"BRAR_pct_green",0,3,3,75,"MLLMM","destock",50,30,30
2021-08-25,2021,8,"TB",38,"BRAR_pct_green",NA,3,3,25,"MLLMM","destock",50,30,30
2021-08-25,2021,8,"TB",39,"BRAR_pct_green",0,3,3,0,"MLLMM","destock",50,30,30
2021-08-25,2021,8,"TB",40,"BRAR_pct_green",NA,3,3,99,"MLLMM","destock",50,30,30
2021-08-25,2021,8,"TB",41,"BRAR_pct_green",0,3,3,0,"MLLMM","destock",50,30,30
2021-08-25,2021,8,"TB",42,"BRAR_pct_green",0,3,3,50,"MLLMM","destock",50,30,30
2021-08-25,2021,8,"TB",43,"BRAR_pct_green",NA,3,2,0,"HHMMM","heavy",70,70,50
2021-08-25,2021,8,"TB",44,"BRAR_pct_green",NA,3,2,25,"HHMMM","heavy",70,70,50
2021-08-25,2021,8,"TB",45,"BRAR_pct_green",NA,3,2,50,"HHMMM","heavy",70,70,50
2021-08-25,2021,8,"TB",46,"BRAR_pct_green",NA,3,2,75,"HHMMM","heavy",70,70,50
2021-08-25,2021,8,"TB",47,"BRAR_pct_green",0,3,2,99,"HHMMM","heavy",70,70,50
2021-08-25,2021,8,"TB",48,"BRAR_pct_green",NA,3,2,0,"HHMMM","heavy",70,70,50
2021-08-25,2021,8,"TB",49,"BRAR_pct_green",0,3,1,50,"MMMMM","stable",50,50,50
2021-08-25,2021,8,"TB",50,"BRAR_pct_green",0,3,1,25,"MMMMM","stable",50,50,50
2021-08-25,2021,8,"TB",51,"BRAR_pct_green",NA,3,1,99,"MMMMM","stable",50,50,50
2021-08-25,2021,8,"TB",52,"BRAR_pct_green",NA,3,1,0,"MMMMM","stable",50,50,50
2021-08-25,2021,8,"TB",53,"BRAR_pct_green",NA,3,1,0,"MMMMM","stable",50,50,50
2021-08-25,2021,8,"TB",54,"BRAR_pct_green",NA,3,1,75,"MMMMM","stable",50,50,50
2019-04-17,2019,4,"TB",1,"BRTE_pct_green",NA,1,2,75,"HHMMM","heavy",70,70,50
2019-04-17,2019,4,"TB",2,"BRTE_pct_green",NA,1,2,99,"HHMMM","heavy",70,70,50
2019-04-17,2019,4,"TB",3,"BRTE_pct_green",NA,1,2,0,"HHMMM","heavy",70,70,50
2019-04-17,2019,4,"TB",4,"BRTE_pct_green",NA,1,2,0,"HHMMM","heavy",70,70,50
2019-04-17,2019,4,"TB",5,"BRTE_pct_green",NA,1,2,50,"HHMMM","heavy",70,70,50
2019-04-17,2019,4,"TB",6,"BRTE_pct_green",NA,1,2,25,"HHMMM","heavy",70,70,50
2019-04-17,2019,4,"TB",7,"BRTE_pct_green",NA,1,3,0,"MLLMM","destock",50,30,30
2019-04-17,2019,4,"TB",8,"BRTE_pct_green",NA,1,3,75,"MLLMM","destock",50,30,30
2019-04-17,2019,4,"TB",9,"BRTE_pct_green",NA,1,3,0,"MLLMM","destock",50,30,30
2019-04-17,2019,4,"TB",10,"BRTE_pct_green",NA,1,3,99,"MLLMM","destock",50,30,30
2019-04-17,2019,4,"TB",11,"BRTE_pct_green",NA,1,3,50,"MLLMM","destock",50,30,30
2019-04-17,2019,4,"TB",12,"BRTE_pct_green",NA,1,3,25,"MLLMM","destock",50,30,30
2019-04-17,2019,4,"TB",13,"BRTE_pct_green",NA,1,1,50,"MMMMM","stable",50,50,50
2019-04-17,2019,4,"TB",14,"BRTE_pct_green",NA,1,1,75,"MMMMM","stable",50,50,50
2019-04-17,2019,4,"TB",15,"BRTE_pct_green",NA,1,1,0,"MMMMM","stable",50,50,50
2019-04-17,2019,4,"TB",16,"BRTE_pct_green",NA,1,1,25,"MMMMM","stable",50,50,50
2019-04-17,2019,4,"TB",17,"BRTE_pct_green",NA,1,1,0,"MMMMM","stable",50,50,50
2019-04-17,2019,4,"TB",18,"BRTE_pct_green",NA,1,1,99,"MMMMM","stable",50,50,50
2019-04-17,2019,4,"TB",19,"BRTE_pct_green",NA,2,2,50,"HHMMM","heavy",70,70,50
2019-04-17,2019,4,"TB",20,"BRTE_pct_green",NA,2,2,0,"HHMMM","heavy",70,70,50
2019-04-17,2019,4,"TB",21,"BRTE_pct_green",NA,2,2,99,"HHMMM","heavy",70,70,50
2019-04-17,2019,4,"TB",22,"BRTE_pct_green",NA,2,2,75,"HHMMM","heavy",70,70,50
2019-04-17,2019,4,"TB",23,"BRTE_pct_green",NA,2,2,0,"HHMMM","heavy",70,70,50
2019-04-17,2019,4,"TB",24,"BRTE_pct_green",NA,2,2,25,"HHMMM","heavy",70,70,50
2019-04-17,2019,4,"TB",25,"BRTE_pct_green",NA,2,1,0,"MMMMM","stable",50,50,50
2019-04-17,2019,4,"TB",26,"BRTE_pct_green",NA,2,1,75,"MMMMM","stable",50,50,50
2019-04-17,2019,4,"TB",27,"BRTE_pct_green",NA,2,1,50,"MMMMM","stable",50,50,50
2019-04-17,2019,4,"TB",28,"BRTE_pct_green",NA,2,1,99,"MMMMM","stable",50,50,50
2019-04-17,2019,4,"TB",29,"BRTE_pct_green",NA,2,1,0,"MMMMM","stable",50,50,50
2019-04-17,2019,4,"TB",30,"BRTE_pct_green",NA,2,1,25,"MMMMM","stable",50,50,50
2019-04-17,2019,4,"TB",31,"BRTE_pct_green",NA,2,3,99,"MLLMM","destock",50,30,30
2019-04-17,2019,4,"TB",32,"BRTE_pct_green",NA,2,3,25,"MLLMM","destock",50,30,30
2019-04-17,2019,4,"TB",33,"BRTE_pct_green",NA,2,3,75,"MLLMM","destock",50,30,30
2019-04-17,2019,4,"TB",34,"BRTE_pct_green",NA,2,3,0,"MLLMM","destock",50,30,30
2019-04-17,2019,4,"TB",35,"BRTE_pct_green",NA,2,3,50,"MLLMM","destock",50,30,30
2019-04-17,2019,4,"TB",36,"BRTE_pct_green",NA,2,3,0,"MLLMM","destock",50,30,30
2019-04-19,2019,4,"TB",37,"BRTE_pct_green",NA,3,3,75,"MLLMM","destock",50,30,30
2019-04-19,2019,4,"TB",38,"BRTE_pct_green",NA,3,3,25,"MLLMM","destock",50,30,30
2019-04-19,2019,4,"TB",39,"BRTE_pct_green",NA,3,3,0,"MLLMM","destock",50,30,30
2019-04-19,2019,4,"TB",40,"BRTE_pct_green",NA,3,3,99,"MLLMM","destock",50,30,30
2019-04-19,2019,4,"TB",41,"BRTE_pct_green",NA,3,3,0,"MLLMM","destock",50,30,30
2019-04-19,2019,4,"TB",42,"BRTE_pct_green",NA,3,3,50,"MLLMM","destock",50,30,30
2019-04-19,2019,4,"TB",43,"BRTE_pct_green",NA,3,2,0,"HHMMM","heavy",70,70,50
2019-04-19,2019,4,"TB",44,"BRTE_pct_green",NA,3,2,25,"HHMMM","heavy",70,70,50
2019-04-19,2019,4,"TB",45,"BRTE_pct_green",NA,3,2,50,"HHMMM","heavy",70,70,50
2019-04-19,2019,4,"TB",46,"BRTE_pct_green",NA,3,2,75,"HHMMM","heavy",70,70,50
2019-04-19,2019,4,"TB",47,"BRTE_pct_green",NA,3,2,99,"HHMMM","heavy",70,70,50
2019-04-19,2019,4,"TB",48,"BRTE_pct_green",NA,3,2,0,"HHMMM","heavy",70,70,50
2019-04-19,2019,4,"TB",49,"BRTE_pct_green",NA,3,1,50,"MMMMM","stable",50,50,50
2019-04-19,2019,4,"TB",50,"BRTE_pct_green",NA,3,1,25,"MMMMM","stable",50,50,50
2019-04-19,2019,4,"TB",51,"BRTE_pct_green",NA,3,1,99,"MMMMM","stable",50,50,50
2019-04-19,2019,4,"TB",52,"BRTE_pct_green",NA,3,1,0,"MMMMM","stable",50,50,50
2019-04-19,2019,4,"TB",53,"BRTE_pct_green",NA,3,1,0,"MMMMM","stable",50,50,50
2019-04-19,2019,4,"TB",54,"BRTE_pct_green",NA,3,1,75,"MMMMM","stable",50,50,50
2019-05-02,2019,5,"TB",1,"BRTE_pct_green",NA,1,2,75,"HHMMM","heavy",70,70,50
2019-05-02,2019,5,"TB",2,"BRTE_pct_green",NA,1,2,99,"HHMMM","heavy",70,70,50
2019-05-02,2019,5,"TB",3,"BRTE_pct_green",NA,1,2,0,"HHMMM","heavy",70,70,50
2019-05-02,2019,5,"TB",4,"BRTE_pct_green",NA,1,2,0,"HHMMM","heavy",70,70,50
2019-05-02,2019,5,"TB",5,"BRTE_pct_green",NA,1,2,50,"HHMMM","heavy",70,70,50
2019-05-02,2019,5,"TB",6,"BRTE_pct_green",NA,1,2,25,"HHMMM","heavy",70,70,50
2019-05-02,2019,5,"TB",7,"BRTE_pct_green",NA,1,3,0,"MLLMM","destock",50,30,30
2019-05-02,2019,5,"TB",8,"BRTE_pct_green",NA,1,3,75,"MLLMM","destock",50,30,30
2019-05-02,2019,5,"TB",9,"BRTE_pct_green",NA,1,3,0,"MLLMM","destock",50,30,30
2019-05-02,2019,5,"TB",10,"BRTE_pct_green",NA,1,3,99,"MLLMM","destock",50,30,30
2019-05-02,2019,5,"TB",11,"BRTE_pct_green",NA,1,3,50,"MLLMM","destock",50,30,30
2019-05-02,2019,5,"TB",12,"BRTE_pct_green",NA,1,3,25,"MLLMM","destock",50,30,30
2019-05-02,2019,5,"TB",13,"BRTE_pct_green",NA,1,1,50,"MMMMM","stable",50,50,50
2019-05-02,2019,5,"TB",14,"BRTE_pct_green",NA,1,1,75,"MMMMM","stable",50,50,50
2019-05-02,2019,5,"TB",15,"BRTE_pct_green",NA,1,1,0,"MMMMM","stable",50,50,50
2019-05-02,2019,5,"TB",16,"BRTE_pct_green",NA,1,1,25,"MMMMM","stable",50,50,50
2019-05-02,2019,5,"TB",17,"BRTE_pct_green",NA,1,1,0,"MMMMM","stable",50,50,50
2019-05-02,2019,5,"TB",18,"BRTE_pct_green",NA,1,1,99,"MMMMM","stable",50,50,50
2019-05-02,2019,5,"TB",19,"BRTE_pct_green",NA,2,2,50,"HHMMM","heavy",70,70,50
2019-05-02,2019,5,"TB",20,"BRTE_pct_green",NA,2,2,0,"HHMMM","heavy",70,70,50
2019-05-02,2019,5,"TB",21,"BRTE_pct_green",NA,2,2,99,"HHMMM","heavy",70,70,50
2019-05-02,2019,5,"TB",22,"BRTE_pct_green",NA,2,2,75,"HHMMM","heavy",70,70,50
2019-05-02,2019,5,"TB",23,"BRTE_pct_green",NA,2,2,0,"HHMMM","heavy",70,70,50
2019-05-02,2019,5,"TB",24,"BRTE_pct_green",NA,2,2,25,"HHMMM","heavy",70,70,50
2019-05-02,2019,5,"TB",25,"BRTE_pct_green",NA,2,1,0,"MMMMM","stable",50,50,50
2019-05-02,2019,5,"TB",26,"BRTE_pct_green",NA,2,1,75,"MMMMM","stable",50,50,50
2019-05-02,2019,5,"TB",27,"BRTE_pct_green",NA,2,1,50,"MMMMM","stable",50,50,50
2019-05-02,2019,5,"TB",28,"BRTE_pct_green",NA,2,1,99,"MMMMM","stable",50,50,50
2019-05-02,2019,5,"TB",29,"BRTE_pct_green",NA,2,1,0,"MMMMM","stable",50,50,50
2019-05-02,2019,5,"TB",30,"BRTE_pct_green",NA,2,1,25,"MMMMM","stable",50,50,50
2019-05-02,2019,5,"TB",31,"BRTE_pct_green",NA,2,3,99,"MLLMM","destock",50,30,30
2019-05-02,2019,5,"TB",32,"BRTE_pct_green",NA,2,3,25,"MLLMM","destock",50,30,30
2019-05-02,2019,5,"TB",33,"BRTE_pct_green",NA,2,3,75,"MLLMM","destock",50,30,30
2019-05-02,2019,5,"TB",34,"BRTE_pct_green",NA,2,3,0,"MLLMM","destock",50,30,30
2019-05-02,2019,5,"TB",35,"BRTE_pct_green",NA,2,3,50,"MLLMM","destock",50,30,30
2019-05-02,2019,5,"TB",36,"BRTE_pct_green",NA,2,3,0,"MLLMM","destock",50,30,30
2019-05-02,2019,5,"TB",37,"BRTE_pct_green",NA,3,3,75,"MLLMM","destock",50,30,30
2019-05-02,2019,5,"TB",38,"BRTE_pct_green",NA,3,3,25,"MLLMM","destock",50,30,30
